,X1,X2,elements,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,group,degree
62,-3.05904510261488,12.4853632707663,ASV_15,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale,0.00998993813215282,Model_model_13,3
63,-29.230504539034,19.5086471323497,ASV_150,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.000913467948011652,Model_mother_no,0
64,-3.17974257609698,-36.9171777363846,ASV_151,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.00112213781158153,Model_model_134,1
65,20.9198716144028,29.5220119774638,ASV_152,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Unassigned,Unassigned,0.000668172016082712,Model_mother_no,0
66,-3.04433587746519,14.5422055973169,ASV_153,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned,Unassigned,0.00114895198946981,Model_model_13,3
67,5.94007850894551,17.6857104945466,ASV_154,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea,Unassigned,0.00106752490711361,Model_model_21,3
68,-39.0996984897956,3.99964080585988,ASV_155,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned,0.00112699569083221,Model_mother_no,0
69,12.023629241902,10.7964207987383,ASV_156,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unassigned,0.00111441443143779,Model_model_10,4
70,-31.7191257673218,-5.42260499118451,ASV_157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_eneae,0.000965411154520415,Model_model_83,1
71,-7.63998777811848,0.0900699896667845,ASV_158,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Unassigned,Unassigned,0.000921115047099742,Model_model_38,2
72,-9.76234707367066,-20.5302675724698,ASV_159,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces_canus,0.00112231060118448,Model_model_60,1
73,13.6972697800876,-8.78404955296095,ASV_1591,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Unassigned,Unassigned,0.000506315144538104,Model_model_8,4
74,6.57603390872311,6.53510055691934,ASV_16,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces_ederensis,0.0083985176501236,Model_model_2,6
75,23.9237194006283,-28.6727232049867,ASV_160,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter_henricii,0.0010194308746781,Model_mother_no,0
76,-2.09475705130261,8.11622534065939,ASV_161,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Ohtaekwangia,Ohtaekwangia_koreensis,0.00198448067448414,Model_model_19,3
77,18.5234412567975,11.4560525993812,ASV_162,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Unassigned,Reyranella,Reyranella_soli,0.00128974511664449,Model_model_7,4
78,-27.8192825012889,28.615251544179,ASV_163,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned,0.00138924968800036,Model_mother_no,0
79,-28.9491211380908,-12.7348853510801,ASV_164,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned,Unassigned,0.00151703746189014,Model_model_77,1
80,-3.16072724518935,24.9564706430416,ASV_165,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned,0.000995798903415846,Model_model_53,2
81,-27.3044874835082,13.1047737397163,ASV_166,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.0034730963393019,Model_model_125,1
82,5.19120120653408,-35.1606108508533,ASV_167,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.000809418886794838,Model_mother_no,0
83,-14.2465390820087,-20.7951922844718,ASV_168,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Unassigned,Unassigned,0.00145286390247107,Model_model_102,1
84,-24.1399676878385,-10.2793300236712,ASV_169,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.000875382335040997,Model_model_116,1
85,9.62955606347792,-34.4324522427768,ASV_17,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,0.00540958601060168,Model_mother_no,0
86,-1.12173458291403,0.933059447258329,ASV_170,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Unassigned,0.00107569484110634,Model_model_3,5
87,3.66543233394656,-23.1949386235888,ASV_172,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,Unassigned,0.00232829508685768,Model_model_23,2
88,4.58468447539148,29.8477231995209,ASV_173,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Paenibacillus,Paenibacillus_panacisoli,0.000315543369062871,Model_model_28,2
89,19.5842034580588,-20.4207036102412,ASV_174,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Unassigned,0.000749268623330499,Model_model_63,1
90,-39.305072764872,1.53828377767126,ASV_176,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Unassigned,0.000541075481616105,Model_mother_no,0
91,9.08632317763436,-36.6228531679099,ASV_177,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned,0.000924123069487322,Model_mother_no,0
92,26.0218975813756,-20.7922486582551,ASV_178,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Unassigned,0.000964632040956472,Model_model_94,1
93,-20.6786428048708,14.8565553980866,ASV_179,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Unassigned,0.000938332833100319,Model_model_30,2
94,15.6518284583464,18.7346284143267,ASV_18,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea,Lentzea_flaviverrucosa,0.00728191247914813,Model_model_14,3
95,8.30644102459648,-17.7255526586486,ASV_180,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned,0.00117918566843227,Model_model_32,2
96,20.3155316400216,5.5625123402973,ASV_181,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Steroidobacter_denitrificans,0.00104842867012239,Model_model_9,4
97,-18.6779241189269,31.633677525727,ASV_182,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned,0.000738831378776867,Model_mother_no,0
98,14.0757769527887,-16.1141531045617,ASV_183,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.00148101551885085,Model_model_34,2
99,-26.3657483000498,0.679722540272543,ASV_184,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unassigned,0.000592848849485477,Model_model_62,1
100,11.8459709926985,-7.63318563037351,ASV_185,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.000503917909855851,Model_model_8,4
101,2.21598415945581,27.8658220300339,ASV_186,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Unassigned,Unassigned,0.000946427978301568,Model_model_28,2
102,20.6827274874592,26.8891273001549,ASV_187,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.00046535013222255,Model_mother_no,0
103,-0.377350690315353,-32.9392695943466,ASV_188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale,0.000667433746085595,Model_model_86,1
104,18.4449579723403,22.038433610605,ASV_189,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned,0.000680629283287439,Model_model_51,2
105,9.18910479225255,-6.28855488690523,ASV_19,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea,Lentzea_flaviverrucosa,0.00653122644605026,Model_model_8,4
106,-9.61238008262821,3.95440728694652,ASV_190,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_eneae,0.00056900427985793,Model_model_43,2
107,-19.343107163525,34.6496690482777,ASV_191,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Ohtaekwangia,Unassigned,0.000918207068628047,Model_mother_no,0
108,6.41749290490058,8.91978166832548,ASV_192,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Aquabacterium,Unassigned,0.000582190163460018,Model_model_2,6
109,13.8768512958357,31.2172559150115,ASV_193,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,Unassigned,0.000885092653781236,Model_mother_no,0
110,33.9052146648584,18.1436621681684,ASV_194,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Unassigned,Unassigned,0.000686608463513249,Model_mother_no,0
111,-21.6468608598351,31.40480024077,ASV_195,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned,0.000927146378737904,Model_mother_no,0
112,-28.0762113902489,-10.3277228678916,ASV_197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.000974190387863634,Model_model_85,1
113,-28.8261669231974,-17.8374861064624,ASV_198,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Promicromonospora,Promicromonospora_xylanilytica,0.000639067705092113,Model_model_78,1
114,34.5944880659648,-5.14443295104091,ASV_199,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned,0.00075433282173621,Model_model_91,1
115,1.23411648286457,22.3278396416897,ASV_2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,Pelomonas_puraquae,0.0260557865074061,Model_model_47,2
116,-39.0210639025597,-3.7308496853004,ASV_20,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Unassigned,0.00325593255066918,Model_mother_no,0
117,-16.7928817246239,35.2550064778059,ASV_200,Bacteria,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000410956505365114,Model_mother_no,0
118,11.2580864425404,34.0812847310578,ASV_202,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned,0.00160073434181248,Model_mother_no,0
119,0.72453339829435,36.0824957558013,ASV_203,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Unassigned,0.000803729616431439,Model_mother_no,0
120,-2.52122403601223,28.2806535076917,ASV_204,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Unassigned,Unassigned,0.00081414889291278,Model_model_53,2
121,-19.3897757594252,9.83646673885519,ASV_205,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Unassigned,Unassigned,Unassigned,0.00063472103337482,Model_model_48,2
122,-3.46373924001026,-20.6268756353329,ASV_207,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_vulgare,0.000680688037747769,Model_model_57,2
123,5.00696123918581,-8.29111649121177,ASV_208,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Unassigned,0.000673389603106559,Model_model_4,5
124,-21.4631098075082,-8.21607429720794,ASV_209,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Unassigned,0.000645377635758945,Model_model_90,1
125,-5.27831739970893,-18.1276798883864,ASV_21,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,Kribbella_catacumbae,0.00513401345019396,Model_model_57,2
126,-27.8689072478682,-8.09857012142123,ASV_210,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.00086110213126858,Model_model_85,1
127,-34.9328292368902,18.0204926116466,ASV_211,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.000476697925243185,Model_mother_no,0
128,-8.99993791594117,0.166104423785763,ASV_212,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Unassigned,Unassigned,0.00063785842491655,Model_model_38,2
129,3.5917582808431,36.5940581518088,ASV_213,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Steroidobacter_denitrificans,0.000649726573469375,Model_mother_no,0
130,22.9243913726918,-10.5107343993896,ASV_214,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.00083578670514086,Model_model_25,2
131,9.49838484742394,-9.46507216443283,ASV_215,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Unassigned,Unassigned,0.000558471734485204,Model_model_8,4
132,33.5896615285057,3.19342438099444,ASV_216,Bacteria,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000805723591016199,Model_model_98,1
133,6.21943990758986,-1.00616770287269,ASV_217,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Cellvibrio,Unassigned,0.00141922598794898,Model_model_1,6
134,-3.23751673989954,-2.71259915053705,ASV_218,Bacteria,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000317602776859894,Model_model_3,5
135,30.6771610919549,17.5803845815649,ASV_219,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Unassigned,0.000737315917323685,Model_mother_no,0
136,10.7624351409256,15.1201177414619,ASV_22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.00572056281392573,Model_model_10,4
137,-20.4408949299252,-12.6328869729458,ASV_220,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000459078093648828,Model_model_124,1
138,19.4820587214218,8.99244310682113,ASV_221,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,Unassigned,0.000577559761376023,Model_model_7,4
139,-1.42249235847423,-27.1366734871649,ASV_222,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned,0.000734416273012239,Model_model_114,1
140,28.0034515224887,7.91236589718093,ASV_224,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharothrix,Saccharothrix_longispora,0.00075250469384932,Model_model_16,3
141,-3.03599814528901,8.73856352015103,ASV_225,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,Peredibacter_starrii,0.0004373315986544,Model_model_19,3
