,Sample,Abundance,aa,Group
266,sample13,0.0118889587004345,others,Group3
267,sample13,0.0117314890487731,others,Group3
268,sample18,0.0107786633189406,others,Group3
269,sample16,0.0105724785695859,others,Group3
270,sample16,0.0100438546411066,others,Group3
271,sample18,0.00998611454548913,others,Group3
272,sample16,0.00898660678414805,others,Group3
273,sample14,0.00890666029578495,others,Group3
274,sample16,0.00824653328427703,Gemmatimonadetes,Group3
275,sample16,0.0078236341414936,others,Group3
276,sample16,0.00761218457010188,others,Group3
277,sample14,0.00681097552030614,others,Group3
278,sample14,0.0067061912815322,others,Group3
279,sample17,0.00626445564353269,others,Group3
280,sample15,0.00611791691320959,others,Group3
281,sample17,0.00576989335588537,others,Group3
282,sample13,0.00535396815648704,others,Group3
283,sample17,0.00511047697235562,others,Group3
284,sample14,0.00492485922237521,others,Group3
285,sample14,0.00492485922237521,others,Group3
286,sample18,0.00491380239539941,others,Group3
287,sample15,0.00465692182945804,others,Group3
288,sample17,0.00412135239706098,others,Group3
289,sample17,0.00370921715735488,others,Group3
290,sample15,0.00337855113117544,others,Group3
291,sample18,0.00309094021646092,others,Group3
292,sample17,0.00304980077382513,others,Group3
293,sample13,0.00299192338156629,others,Group3
294,sample13,0.00275571890407421,others,Group3
295,sample13,0.00275571890407421,others,Group3
296,sample18,0.00253615607504486,others,Group3
297,sample13,0.00236204477492075,others,Group3
298,sample15,0.00228280481836179,others,Group3
299,sample13,0.00212584029742868,others,Group3
300,sample15,0.00182624385468943,others,Group3
301,sample17,0.00181339505470683,others,Group3
302,sample16,0.00179732135682961,others,Group3
303,sample15,0.00173493166195496,others,Group3
304,sample16,0.00169159657113375,others,Group3
305,sample16,0.00169159657113375,others,Group3
306,sample16,0.00148014699974203,others,Group3
307,sample15,0.00146099508375154,others,Group3
308,sample13,0.00141722686495245,others,Group3
309,sample16,0.00137442221404617,others,Group3
310,sample14,0.00136219510406123,others,Group3
311,sample13,0.00133849203912176,others,Group3
312,sample18,0.00126807803752243,others,Group3
313,sample14,0.00115262662651335,others,Group3
314,sample18,0.00110956828283213,others,Group3
315,sample18,0.00110956828283213,others,Group3
316,sample13,0.00110228756162968,others,Group3
317,sample15,0.00109574631281366,others,Group3
318,sample14,0.00104784238773941,others,Group3
319,sample14,0.000943058148965465,others,Group3
320,sample14,0.000943058148965465,others,Group3
321,sample17,0.000906697527353416,others,Group3
322,sample18,0.00087180365079667,others,Group3
323,sample18,0.00087180365079667,others,Group3
324,sample14,0.000838273910191525,others,Group3
325,sample15,0.000821809734610243,others,Group3
326,sample18,0.000792548773451518,others,Group3
327,sample16,0.000740073499871016,others,Group3
328,sample17,0.000659416383529757,others,Group3
329,sample14,0.000628705432643643,others,Group3
330,sample17,0.000576989335588537,others,Group3
331,sample13,0.000551143780814842,others,Group3
332,sample13,0.000551143780814842,others,Group3
333,sample17,0.000494562287647318,others,Group3
334,sample18,0.000475529264070911,others,Group3
335,sample16,0.000422899142783438,others,Group3
336,sample18,0.000237764632035455,others,Group3
337,sample16,0.000211449571391719,others,Group3
338,sample14,0.000209568477547881,others,Group3
339,sample14,0.000209568477547881,others,Group3
340,sample15,0.000182624385468943,others,Group3
341,sample15,0.000182624385468943,others,Group3
342,sample16,0.000105724785695859,others,Group3
343,sample14,0.000104784238773941,others,Group3
344,sample15,9.13121927344715e-05,others,Group3
345,sample17,8.24270479412196e-05,others,Group3
346,sample18,0,others,Group3
347,sample15,0,others,Group3
348,sample18,0,others,Group3
349,sample16,0,others,Group3
350,sample14,0,others,Group3
351,sample13,0,others,Group3
352,sample14,0,others,Group3
353,sample13,0,others,Group3
354,sample18,0,others,Group3
355,sample17,0,others,Group3
356,sample13,0,others,Group3
357,sample14,0,others,Group3
358,sample16,0,others,Group3
359,sample15,0,others,Group3
360,sample16,0,others,Group3
361,sample15,0,others,Group3
362,sample17,0,others,Group3
363,sample13,0,others,Group3
364,sample18,0,others,Group3
365,sample17,0,others,Group3
366,sample17,0,others,Group3
367,sample17,0,others,Group3
368,sample18,0,others,Group3
369,sample15,0,others,Group3
370,sample13,0,others,Group3
371,sample16,0,others,Group3
372,sample17,0,others,Group3
