,X1,X2,elements,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,group,degree
39,-2.12136045776461,0.449267083991619,ASV_13,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,0.00890906227475398,Model_model_7,5
40,-35.7111766586409,9.89587304487381,ASV_130,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.00136594801191819,Model_model_76,1
41,32.6495075473171,-4.04799584942209,ASV_132,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.00173393863900952,Model_mother_no,0
42,8.79031371089943,22.3361251705486,ASV_133,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned,0.00137504413506258,Model_model_44,2
43,33.0960354934932,-11.9783810472728,ASV_134,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Unassigned,0.00160056884436237,Model_mother_no,0
44,-17.371307847972,-0.421607531495302,ASV_135,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Unassigned,Unassigned,0.00106934217384409,Model_model_16,4
45,26.1255156882197,11.8686357943343,ASV_136,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Unassigned,Unassigned,0.000996713300929558,Model_model_113,1
46,34.3243937757634,15.7828232109815,ASV_137,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned,0.00158622651436287,Model_mother_no,0
47,-9.9389320886919,-11.5711624761992,ASV_138,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned,0.00107320716493795,Model_model_4,5
48,26.4384977013248,15.8842795787078,ASV_14,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.00960931796213696,Model_model_111,1
49,13.6925796486814,11.6178067902673,ASV_140,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Unassigned,0.00140192560685633,Model_model_58,2
50,-12.5439982601188,25.7927847089639,ASV_141,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned,0.00203759099960554,Model_model_97,1
51,-1.78970430580463,-3.28048284069552,ASV_142,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.000979221231797815,Model_model_1,7
52,-22.3366244660039,3.07624180518657,ASV_143,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Unassigned,Unassigned,0.00100341490470737,Model_model_56,2
53,-17.1926623602058,33.5175115553863,ASV_144,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.000931483091242117,Model_mother_no,0
54,6.60153199123415,25.8940503077748,ASV_145,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles,Unassigned,0.00111803414961212,Model_model_122,1
55,23.5214277920633,3.61704486065237,ASV_146,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000687337804840163,Model_model_50,2
56,24.197790798392,-3.19680666095935,ASV_147,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium_composti,0.00125449543097366,Model_model_27,3
57,28.841881248061,-11.0461469542753,ASV_148,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.00102961520708815,Model_model_37,2
58,8.59314943478325,-32.7476345502255,ASV_149,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Unassigned,0.00113762075148311,Model_mother_no,0
59,28.204335638233,-4.38367379602314,ASV_15,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale,0.010197506235865,Model_model_43,2
60,3.30642025724734,-28.5117984041938,ASV_150,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.0010361919751053,Model_model_22,3
61,-23.0595948102228,-4.25165999417132,ASV_151,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.00118316599616209,Model_model_60,2
62,-21.3987839081952,19.7767939175174,ASV_152,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Unassigned,Unassigned,0.000826176602105677,Model_model_101,1
63,-12.2237325971995,-10.3684757731786,ASV_153,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned,Unassigned,0.000987917682458493,Model_model_4,5
64,-15.0444240749143,-31.4068957263664,ASV_154,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea,Unassigned,0.00116846194138464,Model_mother_no,0
65,-7.89025286793576,13.7281191813955,ASV_155,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned,0.00114575982776653,Model_model_48,2
66,2.01987761596605,-38.3894199910221,ASV_156,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unassigned,0.0015919096937877,Model_mother_no,0
67,-15.6936897933184,15.9427317209491,ASV_157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_eneae,0.00117774063774029,Model_model_46,2
68,-10.4325199546553,-32.2445665338273,ASV_158,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Unassigned,Unassigned,0.001029698259284,Model_mother_no,0
69,8.35681940461777,-6.98807872622268,ASV_159,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces_canus,0.000635871025086377,Model_model_6,5
70,-22.4919980595359,-8.78431120231732,ASV_16,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces_ederensis,0.00729009419076857,Model_model_12,4
71,25.2176283933135,-27.7608179805789,ASV_160,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter_henricii,0.000933784336143861,Model_mother_no,0
72,21.7474136494191,29.0175766239549,ASV_162,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Unassigned,Reyranella,Reyranella_soli,0.00115744713570436,Model_model_71,1
73,-9.58131979428961,-25.7001143742619,ASV_163,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned,0.000796472262629899,Model_model_9,4
74,1.93418686911883,11.4776891910321,ASV_164,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Unassigned,Unassigned,0.000655576702164615,Model_model_19,3
75,15.7184998976834,4.35203381200915,ASV_165,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned,0.000926996760857597,Model_model_29,3
76,12.2687502173033,14.7991031346014,ASV_166,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.00397710322643311,Model_model_55,2
77,-23.5464574468826,6.75938138335175,ASV_167,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.00133261310066289,Model_model_118,1
78,15.221311337993,-35.0625560062042,ASV_168,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Unassigned,Unassigned,0.000356537552591101,Model_mother_no,0
79,22.1590234594984,-18.2052049361498,ASV_169,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.000574499906532991,Model_model_24,3
80,-15.8586252430848,5.93941217984609,ASV_17,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unassigned,Unassigned,0.011392451151154,Model_model_57,2
81,-31.6349442702965,18.0029167479543,ASV_170,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,Unassigned,0.00078623126897172,Model_model_74,1
82,6.98261320506166,-4.88725922845677,ASV_172,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,Unassigned,0.000499357737146994,Model_model_6,5
83,18.0785889424971,-35.0443539006559,ASV_173,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Paenibacillus,Paenibacillus_panacisoli,0.00249544729833348,Model_mother_no,0
84,15.0200187444627,-1.07629141688307,ASV_175,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.00172351600094411,Model_model_25,3
85,-18.4017207515279,-25.8668522051492,ASV_1751,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned,Unassigned,0.000280454575926959,Model_model_14,4
86,25.6014705868337,20.0883161444504,ASV_176,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Unassigned,0.00124715282785807,Model_model_110,1
87,-13.2924384936615,-29.2816761593436,ASV_177,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned,0.000553596645679972,Model_mother_no,0
88,-21.825144516293,-23.5799600824488,ASV_178,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Unassigned,0.000827742096842232,Model_model_121,1
89,24.6830906566076,-15.0028057721707,ASV_179,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Unassigned,0.000831054469395154,Model_model_26,3
90,7.22022134636762,19.602415287782,ASV_18,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea,Lentzea_flaviverrucosa,0.006366038265999,Model_model_47,2
91,14.0037899590607,-12.7218261629623,ASV_180,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned,0.000820890340601155,Model_model_18,3
92,-6.70020609026559,8.19441896320753,ASV_181,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Steroidobacter_denitrificans,0.000718888642026929,Model_model_30,3
93,34.4155173466057,-14.8564293290695,ASV_182,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned,0.00127453678801684,Model_mother_no,0
94,37.6125799633467,5.92342761057859,ASV_183,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000907392714565802,Model_mother_no,0
95,12.4192375495538,31.8880961018557,ASV_184,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Unassigned,0.00114467728259892,Model_model_75,1
96,-25.7430955209012,2.14017559517716,ASV_1843,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Unassigned,0.000377586033914596,Model_model_107,1
97,-3.03427745165256,27.211874866331,ASV_185,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.00125731434956781,Model_model_99,1
98,27.9359449748294,-8.44512951883371,ASV_186,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Unassigned,Unassigned,0.000627528940319367,Model_model_37,2
99,-18.8531267163721,-15.9197815144227,ASV_187,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.00135083274981373,Model_model_11,4
100,-22.3736653419265,11.4343051484336,ASV_188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium_neotropicale,0.000880316755465485,Model_model_119,1
101,1.30208357062494,-29.0276291456796,ASV_189,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned,0.00110052348451125,Model_model_20,3
102,24.461233391157,-16.6807712004941,ASV_19,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Lentzea,Lentzea_flaviverrucosa,0.00741025458761484,Model_model_26,3
103,-10.419350539122,-28.6727191151539,ASV_190,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea_eneae,0.0011072984491226,Model_model_9,4
104,0.924990867406365,-21.959283807336,ASV_192,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Aquabacterium,Unassigned,0.00104274956702287,Model_model_13,4
105,-10.7776371074264,1.52079004551995,ASV_193,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,Unassigned,0.0007036664820268,Model_model_15,4
106,22.4030927639729,-21.3863211061507,ASV_194,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Unassigned,Unassigned,0.000670902889223288,Model_model_51,2
107,6.4913302480385,-35.2273648187896,ASV_195,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned,0.00120183267405298,Model_mother_no,0
108,30.9864921064247,-13.571537050003,ASV_197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.000876197892053353,Model_mother_no,0
109,-3.15456762226831,-16.1372235213023,ASV_198,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Promicromonospora,Promicromonospora_xylanilytica,0.00106723520139502,Model_model_8,5
110,14.0398690420557,26.960941760846,ASV_1982,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.000326727160891769,Model_model_95,1
111,7.3100827617299,-22.0534386814761,ASV_199,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned,0.000634305389330863,Model_model_10,4
112,16.7887171190774,-13.9548757623645,ASV_2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas,Pelomonas_puraquae,0.055617943082605,Model_model_18,3
113,-10.0591972996714,4.14849384765963,ASV_20,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Unassigned,0.00584870561852088,Model_model_15,4
114,18.8216663903985,-18.9457153905309,ASV_200,Bacteria,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000523281061951958,Model_model_24,3
115,-36.8642646985159,-3.15851357297525,ASV_201,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unassigned,Unassigned,0.00142486522461331,Model_mother_no,0
116,35.8970746289846,10.8934903958036,ASV_202,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned,0.000370990873416227,Model_mother_no,0
117,11.2807042225465,22.353819001267,ASV_203,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Unassigned,0.000421898198252428,Model_model_44,2
118,19.781841783724,1.67930797001474,ASV_205,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Unassigned,Unassigned,Unassigned,0.000553325431726057,Model_model_39,2
119,12.9964187118954,-31.4470061752135,ASV_206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Unassigned,0.00151055084669939,Model_mother_no,0
120,-13.7452816817407,32.2070565005614,ASV_207,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_vulgare,0.000906138269197426,Model_model_82,1
121,6.01254896185164,-31.1987452234742,ASV_208,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Unassigned,0.000408650881632832,Model_model_22,3
122,1.70626206382147,-31.7233987016932,ASV_209,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Unassigned,0.000756404800253811,Model_mother_no,0
123,7.23420620130174,3.71462526084826,ASV_21,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,Kribbella_catacumbae,0.00486058836418115,Model_model_5,5
124,31.5989107172454,20.1983825768699,ASV_210,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,0.000626886156797294,Model_model_64,1
125,-32.1613830456534,-0.19155842697486,ASV_211,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.00110353369821286,Model_model_78,1
126,20.5024826601784,22.1524905261513,ASV_212,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Unassigned,Unassigned,0.000708517813272928,Model_model_108,1
127,25.2752062305357,-25.6560212023646,ASV_213,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Steroidobacter_denitrificans,0.000707061014944061,Model_mother_no,0
128,-0.111575108906849,10.2420932535394,ASV_214,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unassigned,Unassigned,Unassigned,0.000519061406732313,Model_model_19,3
129,-6.14199276868128,-31.6378758992059,ASV_215,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Unassigned,Unassigned,0.000769644459504991,Model_mother_no,0
130,-1.6497400924211,2.92793047924977,ASV_216,Bacteria,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000694241498862216,Model_model_7,5
131,15.0973419232833,-24.1526409507804,ASV_217,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Cellvibrio,Unassigned,0.000384006381259664,Model_model_32,3
132,-24.5430823033626,26.9425517772736,ASV_218,Bacteria,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.00120834098623176,Model_model_63,1
133,-22.4413249434802,-28.5447040788571,ASV_219,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agromyces,Unassigned,0.000723419637291146,Model_mother_no,0
134,-33.3368406734,-2.96938315144221,ASV_22,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,0.00625895020834667,Model_model_87,1
135,-0.845503600150379,-14.107186126529,ASV_220,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.000872344613849098,Model_model_8,5
136,29.1459275066983,6.1529972162175,ASV_221,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,Unassigned,0.000816950129540807,Model_model_38,2
137,-26.6964004622359,21.106323079263,ASV_222,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Unassigned,0.000461915024380237,Model_model_80,1
138,30.9213812167011,-25.0939759218223,ASV_223,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Unassigned,Ohtaekwangia,Ohtaekwangia_kribbensis,0.00103002610639304,Model_mother_no,0
139,6.64639245954052,-14.0423283440545,ASV_224,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharothrix,Saccharothrix_longispora,0.000857420537039813,Model_model_2,6
140,2.75382570591452,-3.63307278137531,ASV_225,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,Peredibacter_starrii,0.000731190641097182,Model_model_1,7
141,10.1582003706029,-29.391354101528,ASV_2250,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Unassigned,Unassigned,0.00077835013144256,Model_model_31,3
