source,target,correlation,direct,cor
ASV_970,ASV_2633,1,undirected,+
ASV_85,ASV_2633,-1,undirected,-
ASV_190,ASV_2633,1,undirected,+
ASV_235,ASV_2633,-1,undirected,-
ASV_421,ASV_2633,1,undirected,+
ASV_258,ASV_2633,-1,undirected,-
ASV_1025,ASV_2633,-1,undirected,-
ASV_41,ASV_40,1,undirected,+
ASV_81,ASV_40,-1,undirected,-
ASV_95,ASV_40,1,undirected,+
ASV_970,ASV_40,1,undirected,+
ASV_85,ASV_40,-1,undirected,-
ASV_190,ASV_40,1,undirected,+
ASV_235,ASV_40,-1,undirected,-
ASV_421,ASV_40,1,undirected,+
ASV_258,ASV_40,-1,undirected,-
ASV_1025,ASV_40,-1,undirected,-
ASV_2633,ASV_40,1,undirected,+
ASV_96,ASV_290,-1,undirected,-
ASV_109,ASV_290,-1,undirected,-
ASV_332,ASV_290,1,undirected,+
ASV_201,ASV_290,-1,undirected,-
ASV_350,ASV_290,1,undirected,+
ASV_76,ASV_290,1,undirected,+
ASV_300,ASV_290,1,undirected,+
ASV_230,ASV_290,1,undirected,+
ASV_617,ASV_290,1,undirected,+
ASV_438,ASV_290,-1,undirected,-
ASV_96,ASV_109,1,undirected,+
ASV_290,ASV_109,-1,undirected,-
ASV_332,ASV_109,-1,undirected,-
ASV_201,ASV_109,1,undirected,+
ASV_350,ASV_109,-1,undirected,-
ASV_76,ASV_109,-1,undirected,-
ASV_300,ASV_109,-1,undirected,-
ASV_230,ASV_109,-1,undirected,-
ASV_617,ASV_109,-1,undirected,-
ASV_438,ASV_109,1,undirected,+
ASV_96,ASV_332,-1,undirected,-
ASV_290,ASV_332,1,undirected,+
ASV_109,ASV_332,-1,undirected,-
ASV_201,ASV_332,-1,undirected,-
ASV_350,ASV_332,1,undirected,+
ASV_76,ASV_332,1,undirected,+
ASV_300,ASV_332,1,undirected,+
ASV_230,ASV_332,1,undirected,+
ASV_617,ASV_332,1,undirected,+
ASV_438,ASV_332,-1,undirected,-
ASV_96,ASV_201,1,undirected,+
ASV_290,ASV_201,-1,undirected,-
ASV_109,ASV_201,1,undirected,+
ASV_332,ASV_201,-1,undirected,-
ASV_350,ASV_201,-1,undirected,-
ASV_76,ASV_201,-1,undirected,-
ASV_300,ASV_201,-1,undirected,-
ASV_230,ASV_201,-1,undirected,-
ASV_617,ASV_201,-1,undirected,-
ASV_438,ASV_201,1,undirected,+
ASV_96,ASV_350,-1,undirected,-
ASV_290,ASV_350,1,undirected,+
ASV_109,ASV_350,-1,undirected,-
ASV_332,ASV_350,1,undirected,+
ASV_201,ASV_350,-1,undirected,-
ASV_76,ASV_350,1,undirected,+
ASV_300,ASV_350,1,undirected,+
ASV_230,ASV_350,1,undirected,+
ASV_617,ASV_350,1,undirected,+
ASV_438,ASV_350,-1,undirected,-
ASV_96,ASV_76,-1,undirected,-
ASV_290,ASV_76,1,undirected,+
ASV_109,ASV_76,-1,undirected,-
ASV_332,ASV_76,1,undirected,+
ASV_201,ASV_76,-1,undirected,-
ASV_350,ASV_76,1,undirected,+
ASV_300,ASV_76,1,undirected,+
ASV_230,ASV_76,1,undirected,+
ASV_617,ASV_76,1,undirected,+
ASV_438,ASV_76,-1,undirected,-
ASV_96,ASV_300,-1,undirected,-
ASV_290,ASV_300,1,undirected,+
ASV_109,ASV_300,-1,undirected,-
ASV_332,ASV_300,1,undirected,+
ASV_201,ASV_300,-1,undirected,-
ASV_350,ASV_300,1,undirected,+
ASV_76,ASV_300,1,undirected,+
ASV_230,ASV_300,1,undirected,+
ASV_617,ASV_300,1,undirected,+
ASV_438,ASV_300,-1,undirected,-
ASV_96,ASV_230,-1,undirected,-
ASV_290,ASV_230,1,undirected,+
ASV_109,ASV_230,-1,undirected,-
ASV_332,ASV_230,1,undirected,+
ASV_201,ASV_230,-1,undirected,-
ASV_350,ASV_230,1,undirected,+
ASV_76,ASV_230,1,undirected,+
ASV_300,ASV_230,1,undirected,+
ASV_617,ASV_230,1,undirected,+
ASV_438,ASV_230,-1,undirected,-
ASV_96,ASV_617,-1,undirected,-
ASV_290,ASV_617,1,undirected,+
ASV_109,ASV_617,-1,undirected,-
ASV_332,ASV_617,1,undirected,+
ASV_201,ASV_617,-1,undirected,-
ASV_350,ASV_617,1,undirected,+
ASV_76,ASV_617,1,undirected,+
ASV_300,ASV_617,1,undirected,+
ASV_230,ASV_617,1,undirected,+
ASV_438,ASV_617,-1,undirected,-
ASV_96,ASV_438,1,undirected,+
ASV_290,ASV_438,-1,undirected,-
ASV_109,ASV_438,1,undirected,+
ASV_332,ASV_438,-1,undirected,-
ASV_201,ASV_438,1,undirected,+
ASV_350,ASV_438,-1,undirected,-
ASV_76,ASV_438,-1,undirected,-
ASV_300,ASV_438,-1,undirected,-
ASV_230,ASV_438,-1,undirected,-
ASV_617,ASV_438,-1,undirected,-
ASV_290,ASV_96,-1,undirected,-
ASV_109,ASV_96,1,undirected,+
ASV_332,ASV_96,-1,undirected,-
ASV_201,ASV_96,1,undirected,+
ASV_350,ASV_96,-1,undirected,-
ASV_76,ASV_96,-1,undirected,-
ASV_300,ASV_96,-1,undirected,-
ASV_230,ASV_96,-1,undirected,-
ASV_617,ASV_96,-1,undirected,-
ASV_438,ASV_96,1,undirected,+
ASV_35,ASV_80,1,undirected,+
ASV_276,ASV_80,1,undirected,+
ASV_253,ASV_80,1,undirected,+
ASV_1180,ASV_80,-1,undirected,-
ASV_51,ASV_80,1,undirected,+
ASV_874,ASV_80,1,undirected,+
ASV_34,ASV_80,1,undirected,+
ASV_164,ASV_80,1,undirected,+
ASV_35,ASV_276,1,undirected,+
ASV_80,ASV_276,1,undirected,+
ASV_253,ASV_276,1,undirected,+
ASV_1180,ASV_276,-1,undirected,-
ASV_51,ASV_276,1,undirected,+
ASV_874,ASV_276,1,undirected,+
ASV_34,ASV_276,1,undirected,+
ASV_164,ASV_276,1,undirected,+
ASV_35,ASV_253,1,undirected,+
ASV_80,ASV_253,1,undirected,+
ASV_276,ASV_253,1,undirected,+
ASV_1180,ASV_253,-1,undirected,-
ASV_51,ASV_253,1,undirected,+
ASV_874,ASV_253,1,undirected,+
ASV_34,ASV_253,1,undirected,+
ASV_164,ASV_253,1,undirected,+
ASV_35,ASV_1180,-1,undirected,-
ASV_80,ASV_1180,-1,undirected,-
ASV_276,ASV_1180,-1,undirected,-
ASV_253,ASV_1180,-1,undirected,-
ASV_51,ASV_1180,-1,undirected,-
ASV_874,ASV_1180,-1,undirected,-
ASV_34,ASV_1180,-1,undirected,-
ASV_164,ASV_1180,-1,undirected,-
ASV_35,ASV_51,1,undirected,+
ASV_80,ASV_51,1,undirected,+
ASV_276,ASV_51,1,undirected,+
ASV_253,ASV_51,1,undirected,+
ASV_1180,ASV_51,-1,undirected,-
ASV_874,ASV_51,1,undirected,+
ASV_34,ASV_51,1,undirected,+
ASV_164,ASV_51,1,undirected,+
ASV_35,ASV_874,1,undirected,+
ASV_80,ASV_874,1,undirected,+
ASV_276,ASV_874,1,undirected,+
ASV_253,ASV_874,1,undirected,+
ASV_1180,ASV_874,-1,undirected,-
ASV_51,ASV_874,1,undirected,+
ASV_34,ASV_874,1,undirected,+
ASV_164,ASV_874,1,undirected,+
ASV_35,ASV_34,1,undirected,+
ASV_80,ASV_34,1,undirected,+
ASV_276,ASV_34,1,undirected,+
ASV_253,ASV_34,1,undirected,+
ASV_1180,ASV_34,-1,undirected,-
ASV_51,ASV_34,1,undirected,+
ASV_874,ASV_34,1,undirected,+
ASV_164,ASV_34,1,undirected,+
ASV_35,ASV_164,1,undirected,+
ASV_80,ASV_164,1,undirected,+
ASV_276,ASV_164,1,undirected,+
ASV_253,ASV_164,1,undirected,+
ASV_1180,ASV_164,-1,undirected,-
ASV_51,ASV_164,1,undirected,+
ASV_874,ASV_164,1,undirected,+
ASV_34,ASV_164,1,undirected,+
ASV_80,ASV_35,1,undirected,+
ASV_276,ASV_35,1,undirected,+
ASV_253,ASV_35,1,undirected,+
ASV_1180,ASV_35,-1,undirected,-
ASV_51,ASV_35,1,undirected,+
ASV_874,ASV_35,1,undirected,+
ASV_34,ASV_35,1,undirected,+
ASV_164,ASV_35,1,undirected,+
ASV_2,ASV_142,-1,undirected,-
ASV_404,ASV_142,1,undirected,+
ASV_433,ASV_142,1,undirected,+
ASV_2951,ASV_142,1,undirected,+
ASV_792,ASV_142,1,undirected,+
ASV_84,ASV_142,1,undirected,+
ASV_808,ASV_142,-1,undirected,-
ASV_511,ASV_142,1,undirected,+
ASV_2,ASV_404,-1,undirected,-
ASV_142,ASV_404,1,undirected,+
ASV_433,ASV_404,1,undirected,+
ASV_2951,ASV_404,1,undirected,+
ASV_792,ASV_404,1,undirected,+
ASV_84,ASV_404,1,undirected,+
ASV_808,ASV_404,-1,undirected,-
ASV_511,ASV_404,1,undirected,+
ASV_2,ASV_433,-1,undirected,-
ASV_142,ASV_433,1,undirected,+
ASV_404,ASV_433,1,undirected,+
ASV_2951,ASV_433,1,undirected,+
ASV_792,ASV_433,1,undirected,+
ASV_84,ASV_433,1,undirected,+
ASV_808,ASV_433,-1,undirected,-
ASV_511,ASV_433,1,undirected,+
ASV_2,ASV_2951,-1,undirected,-
ASV_142,ASV_2951,1,undirected,+
ASV_404,ASV_2951,1,undirected,+
ASV_433,ASV_2951,1,undirected,+
ASV_792,ASV_2951,1,undirected,+
ASV_84,ASV_2951,1,undirected,+
ASV_808,ASV_2951,-1,undirected,-
ASV_511,ASV_2951,1,undirected,+
ASV_2,ASV_792,-1,undirected,-
ASV_142,ASV_792,1,undirected,+
ASV_404,ASV_792,1,undirected,+
ASV_433,ASV_792,1,undirected,+
ASV_2951,ASV_792,1,undirected,+
ASV_84,ASV_792,1,undirected,+
ASV_808,ASV_792,-1,undirected,-
ASV_511,ASV_792,1,undirected,+
ASV_2,ASV_84,-1,undirected,-
ASV_142,ASV_84,1,undirected,+
ASV_404,ASV_84,1,undirected,+
ASV_433,ASV_84,1,undirected,+
ASV_2951,ASV_84,1,undirected,+
ASV_792,ASV_84,1,undirected,+
ASV_808,ASV_84,-1,undirected,-
ASV_511,ASV_84,1,undirected,+
ASV_2,ASV_808,1,undirected,+
ASV_142,ASV_808,-1,undirected,-
ASV_404,ASV_808,-1,undirected,-
ASV_433,ASV_808,-1,undirected,-
ASV_2951,ASV_808,-1,undirected,-
ASV_792,ASV_808,-1,undirected,-
ASV_84,ASV_808,-1,undirected,-
ASV_511,ASV_808,-1,undirected,-
ASV_2,ASV_511,-1,undirected,-
ASV_142,ASV_511,1,undirected,+
ASV_404,ASV_511,1,undirected,+
ASV_433,ASV_511,1,undirected,+
ASV_2951,ASV_511,1,undirected,+
ASV_792,ASV_511,1,undirected,+
ASV_84,ASV_511,1,undirected,+
ASV_808,ASV_511,-1,undirected,-
ASV_142,ASV_2,-1,undirected,-
ASV_404,ASV_2,-1,undirected,-
ASV_433,ASV_2,-1,undirected,-
ASV_2951,ASV_2,-1,undirected,-
ASV_792,ASV_2,-1,undirected,-
ASV_84,ASV_2,-1,undirected,-
ASV_808,ASV_2,1,undirected,+
ASV_511,ASV_2,-1,undirected,-
ASV_66,ASV_71,1,undirected,+
ASV_451,ASV_71,1,undirected,+
ASV_398,ASV_71,1,undirected,+
ASV_308,ASV_71,-1,undirected,-
ASV_1688,ASV_71,-1,undirected,-
ASV_377,ASV_71,-1,undirected,-
ASV_493,ASV_71,1,undirected,+
ASV_1054,ASV_71,1,undirected,+
ASV_66,ASV_451,1,undirected,+
ASV_71,ASV_451,1,undirected,+
ASV_398,ASV_451,1,undirected,+
ASV_308,ASV_451,-1,undirected,-
ASV_1688,ASV_451,-1,undirected,-
ASV_377,ASV_451,-1,undirected,-
ASV_493,ASV_451,1,undirected,+
ASV_1054,ASV_451,1,undirected,+
ASV_66,ASV_398,1,undirected,+
ASV_71,ASV_398,1,undirected,+
ASV_451,ASV_398,1,undirected,+
ASV_308,ASV_398,-1,undirected,-
ASV_1688,ASV_398,-1,undirected,-
ASV_377,ASV_398,-1,undirected,-
ASV_493,ASV_398,1,undirected,+
ASV_1054,ASV_398,1,undirected,+
ASV_66,ASV_308,-1,undirected,-
ASV_71,ASV_308,-1,undirected,-
ASV_451,ASV_308,-1,undirected,-
ASV_398,ASV_308,-1,undirected,-
ASV_1688,ASV_308,1,undirected,+
ASV_377,ASV_308,1,undirected,+
ASV_493,ASV_308,-1,undirected,-
ASV_1054,ASV_308,-1,undirected,-
ASV_66,ASV_1688,-1,undirected,-
ASV_71,ASV_1688,-1,undirected,-
ASV_451,ASV_1688,-1,undirected,-
ASV_398,ASV_1688,-1,undirected,-
ASV_308,ASV_1688,1,undirected,+
ASV_377,ASV_1688,1,undirected,+
ASV_493,ASV_1688,-1,undirected,-
ASV_1054,ASV_1688,-1,undirected,-
ASV_66,ASV_377,-1,undirected,-
ASV_71,ASV_377,-1,undirected,-
ASV_451,ASV_377,-1,undirected,-
ASV_398,ASV_377,-1,undirected,-
ASV_308,ASV_377,1,undirected,+
ASV_1688,ASV_377,1,undirected,+
ASV_493,ASV_377,-1,undirected,-
ASV_1054,ASV_377,-1,undirected,-
ASV_66,ASV_493,1,undirected,+
ASV_71,ASV_493,1,undirected,+
ASV_451,ASV_493,1,undirected,+
ASV_398,ASV_493,1,undirected,+
ASV_308,ASV_493,-1,undirected,-
ASV_1688,ASV_493,-1,undirected,-
ASV_377,ASV_493,-1,undirected,-
ASV_1054,ASV_493,1,undirected,+
ASV_66,ASV_1054,1,undirected,+
ASV_71,ASV_1054,1,undirected,+
ASV_451,ASV_1054,1,undirected,+
ASV_398,ASV_1054,1,undirected,+
ASV_308,ASV_1054,-1,undirected,-
ASV_1688,ASV_1054,-1,undirected,-
ASV_377,ASV_1054,-1,undirected,-
ASV_493,ASV_1054,1,undirected,+
ASV_71,ASV_66,1,undirected,+
ASV_451,ASV_66,1,undirected,+
ASV_398,ASV_66,1,undirected,+
ASV_308,ASV_66,-1,undirected,-
ASV_1688,ASV_66,-1,undirected,-
ASV_377,ASV_66,-1,undirected,-
ASV_493,ASV_66,1,undirected,+
ASV_1054,ASV_66,1,undirected,+
ASV_60,ASV_1709,1,undirected,+
ASV_205,ASV_1709,1,undirected,+
ASV_1228,ASV_1709,1,undirected,+
ASV_1018,ASV_1709,-1,undirected,-
ASV_226,ASV_1709,1,undirected,+
ASV_725,ASV_1709,1,undirected,+
ASV_3106,ASV_1709,1,undirected,+
ASV_1138,ASV_1709,1,undirected,+
ASV_60,ASV_205,1,undirected,+
ASV_1709,ASV_205,1,undirected,+
ASV_1228,ASV_205,1,undirected,+
ASV_1018,ASV_205,-1,undirected,-
ASV_226,ASV_205,1,undirected,+
ASV_725,ASV_205,1,undirected,+
ASV_3106,ASV_205,1,undirected,+
ASV_1138,ASV_205,1,undirected,+
ASV_60,ASV_1228,1,undirected,+
ASV_1709,ASV_1228,1,undirected,+
ASV_205,ASV_1228,1,undirected,+
ASV_1018,ASV_1228,-1,undirected,-
ASV_226,ASV_1228,1,undirected,+
ASV_725,ASV_1228,1,undirected,+
ASV_3106,ASV_1228,1,undirected,+
ASV_1138,ASV_1228,1,undirected,+
ASV_60,ASV_1018,-1,undirected,-
ASV_1709,ASV_1018,-1,undirected,-
ASV_205,ASV_1018,-1,undirected,-
ASV_1228,ASV_1018,-1,undirected,-
ASV_226,ASV_1018,-1,undirected,-
ASV_725,ASV_1018,-1,undirected,-
ASV_3106,ASV_1018,-1,undirected,-
ASV_1138,ASV_1018,-1,undirected,-
ASV_60,ASV_226,1,undirected,+
ASV_1709,ASV_226,1,undirected,+
ASV_205,ASV_226,1,undirected,+
ASV_1228,ASV_226,1,undirected,+
ASV_1018,ASV_226,-1,undirected,-
ASV_725,ASV_226,1,undirected,+
ASV_3106,ASV_226,1,undirected,+
ASV_1138,ASV_226,1,undirected,+
ASV_60,ASV_725,1,undirected,+
ASV_1709,ASV_725,1,undirected,+
ASV_205,ASV_725,1,undirected,+
ASV_1228,ASV_725,1,undirected,+
ASV_1018,ASV_725,-1,undirected,-
ASV_226,ASV_725,1,undirected,+
ASV_3106,ASV_725,1,undirected,+
ASV_1138,ASV_725,1,undirected,+
ASV_60,ASV_3106,1,undirected,+
ASV_1709,ASV_3106,1,undirected,+
ASV_205,ASV_3106,1,undirected,+
ASV_1228,ASV_3106,1,undirected,+
ASV_1018,ASV_3106,-1,undirected,-
ASV_226,ASV_3106,1,undirected,+
ASV_725,ASV_3106,1,undirected,+
ASV_1138,ASV_3106,1,undirected,+
ASV_60,ASV_1138,1,undirected,+
ASV_1709,ASV_1138,1,undirected,+
ASV_205,ASV_1138,1,undirected,+
ASV_1228,ASV_1138,1,undirected,+
ASV_1018,ASV_1138,-1,undirected,-
ASV_226,ASV_1138,1,undirected,+
ASV_725,ASV_1138,1,undirected,+
ASV_3106,ASV_1138,1,undirected,+
ASV_1709,ASV_60,1,undirected,+
ASV_205,ASV_60,1,undirected,+
ASV_1228,ASV_60,1,undirected,+
ASV_1018,ASV_60,-1,undirected,-
ASV_226,ASV_60,1,undirected,+
ASV_725,ASV_60,1,undirected,+
ASV_3106,ASV_60,1,undirected,+
ASV_1138,ASV_60,1,undirected,+
ASV_348,ASV_129,-1,undirected,-
ASV_83,ASV_129,-1,undirected,-
ASV_78,ASV_129,-1,undirected,-
ASV_772,ASV_129,1,undirected,+
ASV_513,ASV_129,1,undirected,+
ASV_445,ASV_129,1,undirected,+
ASV_497,ASV_129,1,undirected,+
ASV_918,ASV_129,-1,undirected,-
ASV_348,ASV_83,1,undirected,+
ASV_129,ASV_83,-1,undirected,-
ASV_78,ASV_83,1,undirected,+
ASV_772,ASV_83,-1,undirected,-
ASV_513,ASV_83,-1,undirected,-
ASV_445,ASV_83,-1,undirected,-
ASV_497,ASV_83,-1,undirected,-
ASV_918,ASV_83,1,undirected,+
ASV_348,ASV_78,1,undirected,+
ASV_129,ASV_78,-1,undirected,-
ASV_83,ASV_78,1,undirected,+
ASV_772,ASV_78,-1,undirected,-
ASV_513,ASV_78,-1,undirected,-
ASV_445,ASV_78,-1,undirected,-
ASV_497,ASV_78,-1,undirected,-
ASV_918,ASV_78,1,undirected,+
ASV_348,ASV_772,-1,undirected,-
ASV_129,ASV_772,1,undirected,+
ASV_83,ASV_772,-1,undirected,-
ASV_78,ASV_772,-1,undirected,-
ASV_513,ASV_772,1,undirected,+
ASV_445,ASV_772,1,undirected,+
ASV_497,ASV_772,1,undirected,+
ASV_918,ASV_772,-1,undirected,-
ASV_348,ASV_513,-1,undirected,-
ASV_129,ASV_513,1,undirected,+
ASV_83,ASV_513,-1,undirected,-
ASV_78,ASV_513,-1,undirected,-
ASV_772,ASV_513,1,undirected,+
ASV_445,ASV_513,1,undirected,+
ASV_497,ASV_513,1,undirected,+
ASV_918,ASV_513,-1,undirected,-
ASV_348,ASV_445,-1,undirected,-
ASV_129,ASV_445,1,undirected,+
ASV_83,ASV_445,-1,undirected,-
ASV_78,ASV_445,-1,undirected,-
ASV_772,ASV_445,1,undirected,+
ASV_513,ASV_445,1,undirected,+
ASV_497,ASV_445,1,undirected,+
ASV_918,ASV_445,-1,undirected,-
ASV_348,ASV_497,-1,undirected,-
ASV_129,ASV_497,1,undirected,+
ASV_83,ASV_497,-1,undirected,-
ASV_78,ASV_497,-1,undirected,-
ASV_772,ASV_497,1,undirected,+
ASV_513,ASV_497,1,undirected,+
ASV_445,ASV_497,1,undirected,+
ASV_918,ASV_497,-1,undirected,-
ASV_348,ASV_918,1,undirected,+
ASV_129,ASV_918,-1,undirected,-
ASV_83,ASV_918,1,undirected,+
ASV_78,ASV_918,1,undirected,+
ASV_772,ASV_918,-1,undirected,-
ASV_513,ASV_918,-1,undirected,-
ASV_445,ASV_918,-1,undirected,-
ASV_497,ASV_918,-1,undirected,-
ASV_129,ASV_348,-1,undirected,-
ASV_83,ASV_348,1,undirected,+
ASV_78,ASV_348,1,undirected,+
ASV_772,ASV_348,-1,undirected,-
ASV_513,ASV_348,-1,undirected,-
ASV_445,ASV_348,-1,undirected,-
ASV_497,ASV_348,-1,undirected,-
ASV_918,ASV_348,1,undirected,+
ASV_46,ASV_45,-1,undirected,-
ASV_131,ASV_45,-1,undirected,-
ASV_42,ASV_45,-1,undirected,-
ASV_148,ASV_45,-1,undirected,-
ASV_1090,ASV_45,1,undirected,+
ASV_347,ASV_45,-1,undirected,-
ASV_2709,ASV_45,-1,undirected,-
ASV_46,ASV_131,1,undirected,+
ASV_45,ASV_131,-1,undirected,-
ASV_42,ASV_131,1,undirected,+
ASV_148,ASV_131,1,undirected,+
ASV_1090,ASV_131,-1,undirected,-
ASV_347,ASV_131,1,undirected,+
ASV_2709,ASV_131,1,undirected,+
ASV_46,ASV_42,1,undirected,+
ASV_45,ASV_42,-1,undirected,-
ASV_131,ASV_42,1,undirected,+
ASV_148,ASV_42,1,undirected,+
ASV_1090,ASV_42,-1,undirected,-
ASV_347,ASV_42,1,undirected,+
ASV_2709,ASV_42,1,undirected,+
ASV_46,ASV_148,1,undirected,+
ASV_45,ASV_148,-1,undirected,-
ASV_131,ASV_148,1,undirected,+
ASV_42,ASV_148,1,undirected,+
ASV_1090,ASV_148,-1,undirected,-
ASV_347,ASV_148,1,undirected,+
ASV_2709,ASV_148,1,undirected,+
ASV_46,ASV_1090,-1,undirected,-
ASV_45,ASV_1090,1,undirected,+
ASV_131,ASV_1090,-1,undirected,-
ASV_42,ASV_1090,-1,undirected,-
ASV_148,ASV_1090,-1,undirected,-
ASV_347,ASV_1090,-1,undirected,-
ASV_2709,ASV_1090,-1,undirected,-
ASV_46,ASV_347,1,undirected,+
ASV_45,ASV_347,-1,undirected,-
ASV_131,ASV_347,1,undirected,+
ASV_42,ASV_347,1,undirected,+
ASV_148,ASV_347,1,undirected,+
ASV_1090,ASV_347,-1,undirected,-
ASV_2709,ASV_347,1,undirected,+
ASV_46,ASV_2709,1,undirected,+
ASV_45,ASV_2709,-1,undirected,-
ASV_131,ASV_2709,1,undirected,+
ASV_42,ASV_2709,1,undirected,+
ASV_148,ASV_2709,1,undirected,+
ASV_1090,ASV_2709,-1,undirected,-
ASV_347,ASV_2709,1,undirected,+
ASV_45,ASV_46,-1,undirected,-
ASV_131,ASV_46,1,undirected,+
ASV_42,ASV_46,1,undirected,+
ASV_148,ASV_46,1,undirected,+
ASV_1090,ASV_46,-1,undirected,-
ASV_347,ASV_46,1,undirected,+
ASV_2709,ASV_46,1,undirected,+
ASV_304,ASV_1111,-1,undirected,-
ASV_599,ASV_1111,-1,undirected,-
ASV_414,ASV_1111,-1,undirected,-
ASV_3531,ASV_1111,-1,undirected,-
ASV_3819,ASV_1111,-1,undirected,-
ASV_734,ASV_1111,-1,undirected,-
ASV_304,ASV_599,1,undirected,+
ASV_1111,ASV_599,-1,undirected,-
ASV_414,ASV_599,1,undirected,+
ASV_3531,ASV_599,1,undirected,+
ASV_3819,ASV_599,1,undirected,+
ASV_734,ASV_599,1,undirected,+
ASV_304,ASV_414,1,undirected,+
ASV_1111,ASV_414,-1,undirected,-
